34:13:e8:30:0e:26	1467023500439528	63	0	0	0	0	530	0	0	SUCCESS	2199452310
a4:34:d9:49:84:50	1467023500454017	69	0	0	0	0	890	0	0	SUCCESS	2199466799
34:13:e8:30:0e:da	1467023500472926	64	0	0	0	0	976	0	0	SUCCESS	2199485708
34:13:e8:30:15:ba	1467023500492121	70	0	0	0	0	2086	0	0	SUCCESS	2199504903
34:13:e8:30:14:e8	1467023500510907	64	0	0	0	0	725	0	0	SUCCESS	2199523689
34:13:e8:30:0e:26	1467023500822456	58	0	0	0	0	454	0	0	SUCCESS	2199835490
a4:34:d9:49:84:50	1467023500855341	67	0	0	0	0	922	0	0	SUCCESS	2199868375
34:13:e8:30:0e:da	1467023500874010	61	0	0	0	0	987	0	0	SUCCESS	2199887044
34:13:e8:30:15:ba	1467023500893106	66	0	0	0	0	2112	0	0	SUCCESS	2199906139
34:13:e8:30:14:e8	1467023500909763	63	0	0	0	0	715	0	0	SUCCESS	2199922797
34:13:e8:30:0e:26	1467023501225294	64	0	0	0	0	460	0	0	SUCCESS	2200238532
a4:34:d9:49:84:50	1467023501372283	69	0	0	0	0	898	0	0	SUCCESS	2200385522
34:13:e8:30:0e:da	1467023501390095	63	0	0	0	0	975	0	0	SUCCESS	2200403333
34:13:e8:30:15:ba	1467023501420532	67	0	0	0	0	2008	0	0	SUCCESS	2200433771
34:13:e8:30:14:e8	1467023501454315	64	0	0	0	0	-5764	0	0	SUCCESS	2200467554
34:13:e8:30:0e:26	1467023501769815	64	0	0	0	0	471	0	0	SUCCESS	2200783384
a4:34:d9:49:84:50	1467023501788781	69	0	0	0	0	936	0	0	SUCCESS	2200802349
34:13:e8:30:0e:da	1467023501823921	62	0	0	0	0	977	0	0	SUCCESS	2200837490
34:13:e8:30:15:ba	1467023501970714	71	0	0	0	0	2131	0	0	SUCCESS	2200984283
34:13:e8:30:14:e8	1467023501986444	62	0	0	0	0	742	0	0	SUCCESS	2201000013
34:13:e8:30:0e:26	1467023502306301	63	0	0	0	0	435	0	0	SUCCESS	2201320143
a4:34:d9:49:84:50	1467023502329303	68	0	0	0	0	920	0	0	SUCCESS	2201343145
34:13:e8:30:0e:da	1467023502348181	63	0	0	0	0	904	0	0	SUCCESS	2201362023
34:13:e8:30:15:ba	1467023502367081	69	0	0	0	0	2024	0	0	SUCCESS	2201380923
34:13:e8:30:14:e8	1467023502384463	65	0	0	0	0	761	0	0	SUCCESS	2201398305
34:13:e8:30:0e:26	1467023502714946	64	0	0	0	0	486	0	0	SUCCESS	2201729047
a4:34:d9:49:84:50	1467023502747651	64	0	0	0	0	934	0	0	SUCCESS	2201761753
34:13:e8:30:0e:da	1467023502894745	66	0	0	0	0	922	0	0	SUCCESS	2201908847
34:13:e8:30:15:ba	1467023503055865	0	0	0	0	0	0	0	0	FAILURE	2202069966
34:13:e8:30:14:e8	1467023503039436	64	0	0	0	0	721	0	0	SUCCESS	2202053538
34:13:e8:30:0e:26	1467023503356309	61	0	0	0	0	499	0	0	SUCCESS	2202370757
a4:34:d9:49:84:50	1467023503372909	68	0	0	0	0	911	0	0	SUCCESS	2202387357
34:13:e8:30:0e:da	1467023503508884	65	0	0	0	0	921	0	0	SUCCESS	2202523332
34:13:e8:30:15:ba	1467023503541163	66	0	0	0	0	919	0	0	SUCCESS	2202555611
34:13:e8:30:14:e8	1467023503576276	66	0	0	0	0	688	0	0	SUCCESS	2202590724
34:13:e8:30:0e:26	1467023503888881	64	0	0	0	0	515	0	0	SUCCESS	2202903636
a4:34:d9:49:84:50	1467023503905198	68	0	0	0	0	976	0	0	SUCCESS	2202919953
34:13:e8:30:0e:da	1467023503923907	63	0	0	0	0	931	0	0	SUCCESS	2202938662
34:13:e8:30:15:ba	1467023503939009	65	0	0	0	0	1913	0	0	SUCCESS	2202953764
34:13:e8:30:14:e8	1467023503972073	61	0	0	0	0	701	0	0	SUCCESS	2202986828
34:13:e8:30:0e:26	1467023504291176	61	0	0	0	0	531	0	0	SUCCESS	2203306167
a4:34:d9:49:84:50	1467023504430607	67	0	0	0	0	947	0	0	SUCCESS	2203445598
34:13:e8:30:0e:da	1467023504480521	59	0	0	0	0	929	0	0	SUCCESS	2203495512
34:13:e8:30:15:ba	1467023504495771	65	0	0	0	0	1892	0	0	SUCCESS	2203510762
34:13:e8:30:14:e8	1467023504512430	63	0	0	0	0	750	0	0	SUCCESS	2203527421
34:13:e8:30:0e:26	1467023504832937	61	0	0	0	0	519	0	0	SUCCESS	2203848231
a4:34:d9:49:84:50	1467023504851117	67	0	0	0	0	839	0	0	SUCCESS	2203866411
34:13:e8:30:0e:da	1467023504869885	62	0	0	0	0	883	0	0	SUCCESS	2203885179
34:13:e8:30:15:ba	1467023504884701	64	0	0	0	0	1884	0	0	SUCCESS	2203899995
34:13:e8:30:14:e8	1467023504901342	63	0	0	0	0	633	0	0	SUCCESS	2203916636
34:13:e8:30:0e:26	1467023505217412	64	0	0	0	0	498	0	0	SUCCESS	2204232932
a4:34:d9:49:84:50	1467023505348035	64	0	0	0	0	879	0	0	SUCCESS	2204363555
34:13:e8:30:0e:da	1467023505364798	61	0	0	0	0	907	0	0	SUCCESS	2204380318
34:13:e8:30:15:ba	1467023505412118	64	0	0	0	0	1594	0	0	SUCCESS	2204427638
34:13:e8:30:14:e8	1467023505429693	64	0	0	0	0	759	0	0	SUCCESS	2204445213
34:13:e8:30:0e:26	1467023505743949	61	0	0	0	0	441	0	0	SUCCESS	2204759743
a4:34:d9:49:84:50	1467023505759782	64	0	0	0	0	873	0	0	SUCCESS	2204775576
34:13:e8:30:0e:da	1467023505778674	62	0	0	0	0	877	0	0	SUCCESS	2204794468
34:13:e8:30:15:ba	1467023505798087	66	0	0	0	0	1863	0	0	SUCCESS	2204813881
34:13:e8:30:14:e8	1467023505814284	65	0	0	0	0	690	0	0	SUCCESS	2204830078
34:13:e8:30:0e:26	1467023506132385	60	0	0	0	0	487	0	0	SUCCESS	2205148406
a4:34:d9:49:84:50	1467023506269441	66	0	0	0	0	838	0	0	SUCCESS	2205285462
34:13:e8:30:0e:da	1467023506285934	66	0	0	0	0	880	0	0	SUCCESS	2205301955
34:13:e8:30:15:ba	1467023506302062	66	0	0	0	0	1841	0	0	SUCCESS	2205318083
34:13:e8:30:14:e8	1467023506317834	63	0	0	0	0	608	0	0	SUCCESS	2205333855
34:13:e8:30:0e:26	1467023506634491	62	0	0	0	0	561	0	0	SUCCESS	2205650798
a4:34:d9:49:84:50	1467023506652229	65	0	0	0	0	892	0	0	SUCCESS	2205668536
34:13:e8:30:0e:da	1467023506670770	63	0	0	0	0	850	0	0	SUCCESS	2205687077
34:13:e8:30:15:ba	1467023506686043	69	0	0	0	0	1906	0	0	SUCCESS	2205702350
34:13:e8:30:14:e8	1467023506720655	62	0	0	0	0	569	0	0	SUCCESS	2205736962
34:13:e8:30:0e:26	1467023507038721	62	0	0	0	0	539	0	0	SUCCESS	2206055260
a4:34:d9:49:84:50	1467023507190358	66	0	0	0	0	804	0	0	SUCCESS	2206206897
34:13:e8:30:0e:da	1467023507207069	62	0	0	0	0	897	0	0	SUCCESS	2206223608
34:13:e8:30:15:ba	1467023507222351	63	0	0	0	0	1843	0	0	SUCCESS	2206238890
34:13:e8:30:14:e8	1467023507238964	59	0	0	0	0	490	0	0	SUCCESS	2206255503
34:13:e8:30:0e:26	1467023507558405	63	0	0	0	0	534	0	0	SUCCESS	2206575235
a4:34:d9:49:84:50	1467023507577988	63	0	0	0	0	864	0	0	SUCCESS	2206594818
34:13:e8:30:0e:da	1467023507596462	59	0	0	0	0	843	0	0	SUCCESS	2206613292
34:13:e8:30:15:ba	1467023507611283	66	0	0	0	0	1831	0	0	SUCCESS	2206628113
34:13:e8:30:14:e8	1467023507627915	58	0	0	0	0	555	0	0	SUCCESS	2206644745
34:13:e8:30:0e:26	1467023507944956	63	0	0	0	0	546	0	0	SUCCESS	2206962014
a4:34:d9:49:84:50	1467023507963104	64	0	0	0	0	791	0	0	SUCCESS	2206980163
34:13:e8:30:0e:da	1467023508114819	60	0	0	0	0	800	0	0	SUCCESS	2207131877
34:13:e8:30:15:ba	1467023508131198	64	0	0	0	0	1783	0	0	SUCCESS	2207148257
34:13:e8:30:14:e8	1467023508148200	58	0	0	0	0	506	0	0	SUCCESS	2207165259
34:13:e8:30:0e:26	1467023508467665	61	0	0	0	0	496	0	0	SUCCESS	2207485018
a4:34:d9:49:84:50	1467023508486368	64	0	0	0	0	730	0	0	SUCCESS	2207503721
34:13:e8:30:0e:da	1467023508505179	59	0	0	0	0	808	0	0	SUCCESS	2207522532
34:13:e8:30:15:ba	1467023508520139	67	0	0	0	0	1766	0	0	SUCCESS	2207537492
34:13:e8:30:14:e8	1467023508538030	59	0	0	0	0	482	0	0	SUCCESS	2207555383
34:13:e8:30:0e:26	1467023508853308	64	0	0	0	0	533	0	0	SUCCESS	2207870888
a4:34:d9:49:84:50	1467023508872207	68	0	0	0	0	777	0	0	SUCCESS	2207889787
34:13:e8:30:0e:da	1467023508889641	62	0	0	0	0	777	0	0	SUCCESS	2207907221
34:13:e8:30:15:ba	1467023509035744	64	0	0	0	0	1200	0	0	SUCCESS	2208053324
34:13:e8:30:14:e8	1467023509052652	59	0	0	0	0	516	0	0	SUCCESS	2208070231
34:13:e8:30:0e:26	1467023509368963	65	0	0	0	0	533	0	0	SUCCESS	2208386834
a4:34:d9:49:84:50	1467023509387076	67	0	0	0	0	797	0	0	SUCCESS	2208404947
34:13:e8:30:0e:da	1467023509405488	61	0	0	0	0	738	0	0	SUCCESS	2208423359
34:13:e8:30:15:ba	1467023509437505	65	0	0	0	0	1711	0	0	SUCCESS	2208455376
34:13:e8:30:14:e8	1467023509453823	58	0	0	0	0	534	0	0	SUCCESS	2208471694
34:13:e8:30:0e:26	1467023509767276	58	0	0	0	0	365	0	0	SUCCESS	2208785363
a4:34:d9:49:84:50	1467023509801546	65	0	0	0	0	784	0	0	SUCCESS	2208819632
34:13:e8:30:0e:da	1467023509819787	61	0	0	0	0	763	0	0	SUCCESS	2208837874
34:13:e8:30:15:ba	1467023509957082	66	0	0	0	0	1627	0	0	SUCCESS	2208975169
34:13:e8:30:14:e8	1467023509973724	53	0	0	0	0	483	0	0	SUCCESS	2208991811
34:13:e8:30:0e:26	1467023510302072	62	0	0	0	0	519	0	0	SUCCESS	2209320466
a4:34:d9:49:84:50	1467023510315790	66	0	0	0	0	920	0	0	SUCCESS	2209334184
34:13:e8:30:0e:da	1467023510349453	61	0	0	0	0	755	0	0	SUCCESS	2209367847
34:13:e8:30:15:ba	1467023510370511	68	0	0	0	0	1724	0	0	SUCCESS	2209388905
34:13:e8:30:14:e8	1467023510389627	55	0	0	0	0	494	0	0	SUCCESS	2209408021
34:13:e8:30:0e:26	1467023510710939	69	0	0	0	0	583	0	0	SUCCESS	2209729572
a4:34:d9:49:84:50	1467023510725643	63	0	0	0	0	772	0	0	SUCCESS	2209744276
34:13:e8:30:0e:da	1467023510878044	60	0	0	0	0	647	0	0	SUCCESS	2209896677
34:13:e8:30:15:ba	1467023510895026	66	0	0	0	0	1681	0	0	SUCCESS	2209913659
34:13:e8:30:14:e8	1467023510912636	54	0	0	0	0	517	0	0	SUCCESS	2209931269
34:13:e8:30:0e:26	1467023511230195	62	0	0	0	0	565	0	0	SUCCESS	2210249117
a4:34:d9:49:84:50	1467023511247891	64	0	0	0	0	811	0	0	SUCCESS	2210266813
34:13:e8:30:0e:da	1467023511264173	62	0	0	0	0	719	0	0	SUCCESS	2210283095
34:13:e8:30:15:ba	1467023511279832	70	0	0	0	0	1638	0	0	SUCCESS	2210298754
34:13:e8:30:14:e8	1467023511296106	53	0	0	0	0	529	0	0	SUCCESS	2210315028
34:13:e8:30:0e:26	1467023511613902	63	0	0	0	0	511	0	0	SUCCESS	2210633048
a4:34:d9:49:84:50	1467023511630793	65	0	0	0	0	767	0	0	SUCCESS	2210649938
34:13:e8:30:0e:da	1467023511649263	60	0	0	0	0	706	0	0	SUCCESS	2210668409
34:13:e8:30:15:ba	1467023511799402	69	0	0	0	0	1754	0	0	SUCCESS	2210818548
34:13:e8:30:14:e8	1467023511833297	57	0	0	0	0	435	0	0	SUCCESS	2210852443
34:13:e8:30:0e:26	1467023512148491	69	0	0	0	0	578	0	0	SUCCESS	2211167933
a4:34:d9:49:84:50	1467023512166761	65	0	0	0	0	745	0	0	SUCCESS	2211186203
34:13:e8:30:0e:da	1467023512185367	61	0	0	0	0	651	0	0	SUCCESS	2211204809
34:13:e8:30:15:ba	1467023512200962	68	0	0	0	0	1681	0	0	SUCCESS	2211220404
34:13:e8:30:14:e8	1467023512217291	59	0	0	0	0	462	0	0	SUCCESS	2211236733
34:13:e8:30:0e:26	1467023512537824	57	0	0	0	0	589	0	0	SUCCESS	2211557486
a4:34:d9:49:84:50	1467023512551970	66	0	0	0	0	755	0	0	SUCCESS	2211571633
34:13:e8:30:0e:da	1467023512570085	60	0	0	0	0	614	0	0	SUCCESS	2211589748
34:13:e8:30:15:ba	1467023512720732	65	0	0	0	0	1600	0	0	SUCCESS	2211740395
34:13:e8:30:14:e8	1467023512754244	55	0	0	0	0	510	0	0	SUCCESS	2211773907
34:13:e8:30:0e:26	1467023513066944	66	0	0	0	0	629	0	0	SUCCESS	2212086899
a4:34:d9:49:84:50	1467023513084125	63	0	0	0	0	624	0	0	SUCCESS	2212104080
34:13:e8:30:0e:da	1467023513102323	56	0	0	0	0	637	0	0	SUCCESS	2212122278
34:13:e8:30:15:ba	1467023513117639	65	0	0	0	0	1631	0	0	SUCCESS	2212137594
34:13:e8:30:14:e8	1467023513135562	57	0	0	0	0	498	0	0	SUCCESS	2212155517
34:13:e8:30:0e:26	1467023513452336	65	0	0	0	0	593	0	0	SUCCESS	2212472498
a4:34:d9:49:84:50	1467023513468611	63	0	0	0	0	635	0	0	SUCCESS	2212488773
34:13:e8:30:0e:da	1467023513487090	54	0	0	0	0	598	0	0	SUCCESS	2212507252
34:13:e8:30:15:ba	1467023513502403	65	0	0	0	0	1576	0	0	SUCCESS	2212522565
34:13:e8:30:14:e8	1467023513642017	56	0	0	0	0	496	0	0	SUCCESS	2212662178
34:13:e8:30:0e:26	1467023513957143	60	0	0	0	0	562	0	0	SUCCESS	2212977610
a4:34:d9:49:84:50	1467023513971009	64	0	0	0	0	642	0	0	SUCCESS	2212991476
34:13:e8:30:0e:da	1467023513986751	56	0	0	0	0	594	0	0	SUCCESS	2213007218
34:13:e8:30:15:ba	1467023514001912	65	0	0	0	0	1583	0	0	SUCCESS	2213022378
34:13:e8:30:14:e8	1467023514018978	57	0	0	0	0	487	0	0	SUCCESS	2213039445
34:13:e8:30:0e:26	1467023514331228	59	0	0	0	0	503	0	0	SUCCESS	2213351900
a4:34:d9:49:84:50	1467023514348847	62	0	0	0	0	605	0	0	SUCCESS	2213369519
34:13:e8:30:0e:da	1467023514367701	57	0	0	0	0	577	0	0	SUCCESS	2213388373
34:13:e8:30:15:ba	1467023514387290	67	0	0	0	0	1598	0	0	SUCCESS	2213407962
34:13:e8:30:14:e8	1467023514403369	58	0	0	0	0	398	0	0	SUCCESS	2213424041
34:13:e8:30:0e:26	1467023514720237	62	0	0	0	0	554	0	0	SUCCESS	2213741133
a4:34:d9:49:84:50	1467023514870250	58	0	0	0	0	542	0	0	SUCCESS	2213891147
34:13:e8:30:0e:da	1467023514887657	58	0	0	0	0	585	0	0	SUCCESS	2213908554
34:13:e8:30:15:ba	1467023514907505	68	0	0	0	0	1552	0	0	SUCCESS	2213928402
34:13:e8:30:14:e8	1467023514923305	61	0	0	0	0	541	0	0	SUCCESS	2213944202
34:13:e8:30:0e:26	1467023515239099	61	0	0	0	0	672	0	0	SUCCESS	2214260284
a4:34:d9:49:84:50	1467023515257695	61	0	0	0	0	534	0	0	SUCCESS	2214278880
34:13:e8:30:0e:da	1467023515276241	62	0	0	0	0	585	0	0	SUCCESS	2214297426
34:13:e8:30:15:ba	1467023515292510	67	0	0	0	0	1510	0	0	SUCCESS	2214313695
34:13:e8:30:14:e8	1467023515308231	60	0	0	0	0	476	0	0	SUCCESS	2214329416
34:13:e8:30:0e:26	1467023515627675	65	0	0	0	0	778	0	0	SUCCESS	2214649085
a4:34:d9:49:84:50	1467023515643146	63	0	0	0	0	611	0	0	SUCCESS	2214664555
34:13:e8:30:0e:da	1467023515787677	60	0	0	0	0	883	0	0	SUCCESS	2214809087
34:13:e8:30:15:ba	1467023515803251	67	0	0	0	0	1549	0	0	SUCCESS	2214824661
34:13:e8:30:14:e8	1467023515819882	56	0	0	0	0	514	0	0	SUCCESS	2214841292
34:13:e8:30:0e:26	1467023516137077	58	0	0	0	0	649	0	0	SUCCESS	2215158775
a4:34:d9:49:84:50	1467023516154256	66	0	0	0	0	619	0	0	SUCCESS	2215175955
34:13:e8:30:0e:da	1467023516172767	64	0	0	0	0	572	0	0	SUCCESS	2215194466
34:13:e8:30:15:ba	1467023516188079	66	0	0	0	0	1535	0	0	SUCCESS	2215209778
34:13:e8:30:14:e8	1467023516221815	55	0	0	0	0	445	0	0	SUCCESS	2215243514
34:13:e8:30:0e:26	1467023516538916	62	0	0	0	0	641	0	0	SUCCESS	2215560843
a4:34:d9:49:84:50	1467023516555806	63	0	0	0	0	581	0	0	SUCCESS	2215577733
