mac,rssi[db],Latitude,Longitude,Altitude,range[cm]
e4:b3:18:9f:bf:f5,-84.0,32.1088394,34.8052783,0.0788450912,1745.0
44:85:00:c5:6b:10,-81.0,32.1088394,34.8052783,0.0788450912,1821.0
44:85:00:c5:6b:6f,-71.0,32.1088394,34.8052783,0.0788450912,2711.0
e4:b3:18:9f:bf:a5,-75.0,32.1088394,34.8052783,0.0788450912,1410.0
e4:b3:18:9f:c1:8a,-59.0,32.1088394,34.8052783,0.0788450912,474.0
44:85:00:c5:6b:83,-120,32.1088394,34.8052783,0.0788450912,0.0
44:85:00:c5:6b:7e,-120,32.1088394,34.8052783,0.0788450912,0.0
44:85:00:c5:69:da,-120,32.1088394,34.8052783,0.0788450912,0.0
e4:b3:18:9f:c1:53,-120,32.1088394,34.8052783,0.0788450912,0.0
44:85:00:c5:6a:e8,-63.0,32.1088394,34.8052783,0.0788450912,778.0
44:85:00:c5:6a:fc,-120,32.1088394,34.8052783,0.0788450912,0.0
44:85:00:c5:6a:de,-120,32.1088394,34.8052783,0.0788450912,0.0
44:85:00:c5:6b:74,-120,32.1088394,34.8052783,0.0788450912,0.0
e4:b3:18:9f:c0:d6,-81.0,32.1088344,34.8052862,0.0706739128,1370.0
e4:b3:18:9f:bf:91,-69.0,32.1088344,34.8052862,0.0706739128,2226.0
e4:b3:18:9f:bf:f5,-120,32.1088344,34.8052862,0.0706739128,0.0
44:85:00:c5:6b:10,-80.0,32.1088344,34.8052862,0.0706739128,1669.0
44:85:00:c5:6b:6f,-80.0,32.1088344,34.8052862,0.0706739128,2713.0
e4:b3:18:9f:bf:a5,-78.0,32.1088344,34.8052862,0.0706739128,1449.0
e4:b3:18:9f:c1:8a,-63.0,32.1088344,34.8052862,0.0706739128,677.0
44:85:00:c5:6b:83,-120,32.1088344,34.8052862,0.0706739128,0.0
44:85:00:c5:6b:7e,-120,32.1088344,34.8052862,0.0706739128,0.0
44:85:00:c5:69:da,-120,32.1088344,34.8052862,0.0706739128,0.0
e4:b3:18:9f:c1:53,-120,32.1088344,34.8052862,0.0706739128,0.0
44:85:00:c5:6a:e8,-68.0,32.1088344,34.8052862,0.0706739128,1065.0
44:85:00:c5:6a:fc,-120,32.1088344,34.8052862,0.0706739128,0.0
44:85:00:c5:6a:de,-72.0,32.1088344,34.8052862,0.0706739128,1229.0
44:85:00:c5:6b:74,-120,32.1088344,34.8052862,0.0706739128,0.0
e4:b3:18:9f:c0:d6,-120,32.1088297,34.8052952,0.0729752854,0.0
e4:b3:18:9f:bf:91,-120,32.1088297,34.8052952,0.0729752854,0.0
e4:b3:18:9f:bf:f5,-120,32.1088297,34.8052952,0.0729752854,0.0
44:85:00:c5:6b:10,-120,32.1088297,34.8052952,0.0729752854,0.0
44:85:00:c5:6b:6f,-120,32.1088297,34.8052952,0.0729752854,0.0
e4:b3:18:9f:bf:a5,-120,32.1088297,34.8052952,0.0729752854,0.0
e4:b3:18:9f:c1:8a,-120,32.1088297,34.8052952,0.0729752854,0.0
44:85:00:c5:6b:83,-120,32.1088297,34.8052952,0.0729752854,0.0
44:85:00:c5:6b:7e,-120,32.1088297,34.8052952,0.0729752854,0.0
44:85:00:c5:69:da,-120,32.1088297,34.8052952,0.0729752854,0.0
e4:b3:18:9f:c1:53,-120,32.1088297,34.8052952,0.0729752854,0.0
44:85:00:c5:6a:e8,-120,32.1088297,34.8052952,0.0729752854,0.0
44:85:00:c5:6a:fc,-120,32.1088297,34.8052952,0.0729752854,0.0
44:85:00:c5:6a:de,-120,32.1088297,34.8052952,0.0729752854,0.0
44:85:00:c5:6b:74,-120,32.1088297,34.8052952,0.0729752854,0.0
e4:b3:18:9f:c0:d6,-120,32.1088258,34.8053044,0.0785246938,0.0
e4:b3:18:9f:bf:91,-76.0,32.1088258,34.8053044,0.0785246938,2362.0
e4:b3:18:9f:bf:f5,-120,32.1088258,34.8053044,0.0785246938,0.0
44:85:00:c5:6b:10,-120,32.1088258,34.8053044,0.0785246938,0.0
44:85:00:c5:6b:6f,-67.0,32.1088258,34.8053044,0.0785246938,2520.0
e4:b3:18:9f:bf:a5,-80.0,32.1088258,34.8053044,0.0785246938,1515.0
e4:b3:18:9f:c1:8a,-71.0,32.1088258,34.8053044,0.0785246938,891.0
44:85:00:c5:6b:83,-120,32.1088258,34.8053044,0.0785246938,0.0
44:85:00:c5:6b:7e,-120,32.1088258,34.8053044,0.0785246938,0.0
44:85:00:c5:69:da,-120,32.1088258,34.8053044,0.0785246938,0.0
e4:b3:18:9f:c1:53,-120,32.1088258,34.8053044,0.0785246938,0.0
44:85:00:c5:6a:e8,-120,32.1088258,34.8053044,0.0785246938,0.0
44:85:00:c5:6a:fc,-120,32.1088258,34.8053044,0.0785246938,0.0
44:85:00:c5:6a:de,-120,32.1088258,34.8053044,0.0785246938,0.0
44:85:00:c5:6b:74,-120,32.1088258,34.8053044,0.0785246938,0.0
e4:b3:18:9f:c0:d6,-120,32.1088258,34.8053044,0.0785246938,0.0
e4:b3:18:9f:bf:91,-75.0,32.1088258,34.8053044,0.0785246938,2410.0
e4:b3:18:9f:bf:f5,-120,32.1088258,34.8053044,0.0785246938,0.0
44:85:00:c5:6b:10,-81.0,32.1088258,34.8053044,0.0785246938,1577.0
44:85:00:c5:6b:6f,-67.0,32.1088258,34.8053044,0.0785246938,2416.0
e4:b3:18:9f:bf:a5,-80.0,32.1088258,34.8053044,0.0785246938,1666.0
e4:b3:18:9f:c1:8a,-71.0,32.1088258,34.8053044,0.0785246938,873.0
44:85:00:c5:6b:83,-120,32.1088258,34.8053044,0.0785246938,0.0
44:85:00:c5:6b:7e,-120,32.1088258,34.8053044,0.0785246938,0.0
44:85:00:c5:69:da,-120,32.1088258,34.8053044,0.0785246938,0.0
e4:b3:18:9f:c1:53,-120,32.1088258,34.8053044,0.0785246938,0.0
44:85:00:c5:6a:e8,-77.0,32.1088258,34.8053044,0.0785246938,1299.0
44:85:00:c5:6a:fc,-120,32.1088258,34.8053044,0.0785246938,0.0
44:85:00:c5:6a:de,-120,32.1088258,34.8053044,0.0785246938,0.0
44:85:00:c5:6b:74,-120,32.1088258,34.8053044,0.0785246938,0.0
e4:b3:18:9f:c0:d6,-120,32.1088199,34.805314,0.0999729708,0.0
e4:b3:18:9f:bf:91,-75.0,32.1088199,34.805314,0.0999729708,2585.0
e4:b3:18:9f:bf:f5,-120,32.1088199,34.805314,0.0999729708,0.0
44:85:00:c5:6b:10,-80.0,32.1088199,34.805314,0.0999729708,1505.0
44:85:00:c5:6b:6f,-80.0,32.1088199,34.805314,0.0999729708,2367.0
e4:b3:18:9f:bf:a5,-76.0,32.1088199,34.805314,0.0999729708,1815.0
e4:b3:18:9f:c1:8a,-69.0,32.1088199,34.805314,0.0999729708,866.0
44:85:00:c5:6b:83,-120,32.1088199,34.805314,0.0999729708,0.0
44:85:00:c5:6b:7e,-120,32.1088199,34.805314,0.0999729708,0.0
44:85:00:c5:69:da,-120,32.1088199,34.805314,0.0999729708,0.0
e4:b3:18:9f:c1:53,-120,32.1088199,34.805314,0.0999729708,0.0
44:85:00:c5:6a:e8,-67.0,32.1088199,34.805314,0.0999729708,1174.0
44:85:00:c5:6a:fc,-120,32.1088199,34.805314,0.0999729708,0.0
44:85:00:c5:6a:de,-75.0,32.1088199,34.805314,0.0999729708,1234.0
44:85:00:c5:6b:74,-120,32.1088199,34.805314,0.0999729708,0.0
e4:b3:18:9f:c0:d6,-77.0,32.1088155,34.8053232,0.10102044,1033.0
e4:b3:18:9f:bf:91,-76.0,32.1088155,34.8053232,0.10102044,2551.0
e4:b3:18:9f:bf:f5,-120,32.1088155,34.8053232,0.10102044,0.0
44:85:00:c5:6b:10,-120,32.1088155,34.8053232,0.10102044,0.0
44:85:00:c5:6b:6f,-74.0,32.1088155,34.8053232,0.10102044,2156.0
e4:b3:18:9f:bf:a5,-75.0,32.1088155,34.8053232,0.10102044,1836.0
e4:b3:18:9f:c1:8a,-74.0,32.1088155,34.8053232,0.10102044,1110.0
44:85:00:c5:6b:83,-120,32.1088155,34.8053232,0.10102044,0.0
44:85:00:c5:6b:7e,-120,32.1088155,34.8053232,0.10102044,0.0
44:85:00:c5:69:da,-120,32.1088155,34.8053232,0.10102044,0.0
e4:b3:18:9f:c1:53,-120,32.1088155,34.8053232,0.10102044,0.0
44:85:00:c5:6a:e8,-69.0,32.1088155,34.8053232,0.10102044,1168.0
44:85:00:c5:6a:fc,-120,32.1088155,34.8053232,0.10102044,0.0
44:85:00:c5:6a:de,-80.0,32.1088155,34.8053232,0.10102044,1684.0
44:85:00:c5:6b:74,-120,32.1088155,34.8053232,0.10102044,0.0
e4:b3:18:9f:c0:d6,-77.0,32.1088111,34.8053324,0.0961864665,962.0
e4:b3:18:9f:bf:91,-73.0,32.1088111,34.8053324,0.0961864665,2653.0
e4:b3:18:9f:bf:f5,-120,32.1088111,34.8053324,0.0961864665,0.0
44:85:00:c5:6b:10,-81.0,32.1088111,34.8053324,0.0961864665,1289.0
44:85:00:c5:6b:6f,-74.0,32.1088111,34.8053324,0.0961864665,2137.0
e4:b3:18:9f:bf:a5,-81.0,32.1088111,34.8053324,0.0961864665,2030.0
e4:b3:18:9f:c1:8a,-120,32.1088111,34.8053324,0.0961864665,0.0
44:85:00:c5:6b:83,-120,32.1088111,34.8053324,0.0961864665,0.0
44:85:00:c5:6b:7e,-120,32.1088111,34.8053324,0.0961864665,0.0
44:85:00:c5:69:da,-120,32.1088111,34.8053324,0.0961864665,0.0
e4:b3:18:9f:c1:53,-120,32.1088111,34.8053324,0.0961864665,0.0
44:85:00:c5:6a:e8,-74.0,32.1088111,34.8053324,0.0961864665,1408.0
44:85:00:c5:6a:fc,-120,32.1088111,34.8053324,0.0961864665,0.0
44:85:00:c5:6a:de,-79.0,32.1088111,34.8053324,0.0961864665,1448.0
44:85:00:c5:6b:74,-120,32.1088111,34.8053324,0.0961864665,0.0
e4:b3:18:9f:c0:d6,-76.0,32.1088067,34.8053407,0.0949688032,781.0
e4:b3:18:9f:bf:91,-69.0,32.1088067,34.8053407,0.0949688032,2849.0
e4:b3:18:9f:bf:f5,-120,32.1088067,34.8053407,0.0949688032,0.0
44:85:00:c5:6b:10,-79.0,32.1088067,34.8053407,0.0949688032,1247.0
44:85:00:c5:6b:6f,-67.0,32.1088067,34.8053407,0.0949688032,1820.0
e4:b3:18:9f:bf:a5,-120,32.1088067,34.8053407,0.0949688032,0.0
e4:b3:18:9f:c1:8a,-81.0,32.1088067,34.8053407,0.0949688032,1331.0
44:85:00:c5:6b:83,-120,32.1088067,34.8053407,0.0949688032,0.0
44:85:00:c5:6b:7e,-120,32.1088067,34.8053407,0.0949688032,0.0
44:85:00:c5:69:da,-120,32.1088067,34.8053407,0.0949688032,0.0
e4:b3:18:9f:c1:53,-120,32.1088067,34.8053407,0.0949688032,0.0
44:85:00:c5:6a:e8,-75.0,32.1088067,34.8053407,0.0949688032,1473.0
44:85:00:c5:6a:fc,-120,32.1088067,34.8053407,0.0949688032,0.0
44:85:00:c5:6a:de,-74.0,32.1088067,34.8053407,0.0949688032,1507.0
44:85:00:c5:6b:74,-120,32.1088067,34.8053407,0.0949688032,0.0
e4:b3:18:9f:c0:d6,-80.0,32.1087536,34.8054402,0.0917570591,956.0
e4:b3:18:9f:bf:91,-80.0,32.1087536,34.8054402,0.0917570591,3923.0
e4:b3:18:9f:bf:f5,-120,32.1087536,34.8054402,0.0917570591,0.0
44:85:00:c5:6b:10,-120,32.1087536,34.8054402,0.0917570591,0.0
44:85:00:c5:6b:6f,-65.0,32.1087536,34.8054402,0.0917570591,881.0
e4:b3:18:9f:bf:a5,-79.0,32.1087536,34.8054402,0.0917570591,3223.0
e4:b3:18:9f:c1:8a,-85.0,32.1087536,34.8054402,0.0917570591,2603.0
44:85:00:c5:6b:83,-120,32.1087536,34.8054402,0.0917570591,0.0
44:85:00:c5:6b:7e,-81.0,32.1087536,34.8054402,0.0917570591,1523.0
44:85:00:c5:69:da,-120,32.1087536,34.8054402,0.0917570591,0.0
e4:b3:18:9f:c1:53,-80.0,32.1087536,34.8054402,0.0917570591,1201.0
44:85:00:c5:6a:e8,-83.0,32.1087536,34.8054402,0.0917570591,2358.0
44:85:00:c5:6a:fc,-120,32.1087536,34.8054402,0.0917570591,0.0
44:85:00:c5:6a:de,-120,32.1087536,34.8054402,0.0917570591,0.0
44:85:00:c5:6b:74,-120,32.1087536,34.8054402,0.0917570591,0.0
e4:b3:18:9f:c0:d6,-77.0,32.1087594,34.8054324,0.119176447,924.0
e4:b3:18:9f:bf:91,-78.0,32.1087594,34.8054324,0.119176447,3800.0
e4:b3:18:9f:bf:f5,-120,32.1087593,34.8054325,0.119176447,0.0
44:85:00:c5:6b:10,-69.0,32.1087593,34.8054325,0.119176447,999.0
44:85:00:c5:6b:6f,-61.0,32.1087594,34.8054324,0.119176447,900.0
e4:b3:18:9f:bf:a5,-81.0,32.1087595,34.8054324,0.119176447,3172.0
e4:b3:18:9f:c1:8a,-120,32.1087594,34.8054324,0.119176447,0.0
44:85:00:c5:6b:83,-120,32.1087595,34.8054324,0.119176447,0.0
44:85:00:c5:6b:7e,-79.0,32.1087594,34.8054324,0.119176447,1600.0
44:85:00:c5:69:da,-120,32.1087595,34.8054324,0.119176447,0.0
e4:b3:18:9f:c1:53,-78.0,32.1087594,34.8054324,0.119176447,1569.0
44:85:00:c5:6a:e8,-83.0,32.1087594,34.8054324,0.119176447,2367.0
44:85:00:c5:6a:fc,-120,32.1087595,34.8054324,0.119176447,0.0
44:85:00:c5:6a:de,-120,32.1087593,34.8054325,0.119176447,0.0
44:85:00:c5:6b:74,-120,32.1087595,34.8054324,0.119176447,0.0
e4:b3:18:9f:c0:d6,-79.0,32.1087591,34.8054325,0.123474047,874.0
e4:b3:18:9f:bf:91,-77.0,32.1087591,34.8054325,0.123474047,3840.0
e4:b3:18:9f:bf:f5,-120,32.1087591,34.8054325,0.123474047,0.0
44:85:00:c5:6b:10,-76.0,32.1087591,34.8054325,0.123474047,940.0
44:85:00:c5:6b:6f,-64.0,32.1087591,34.8054325,0.123474047,934.0
e4:b3:18:9f:bf:a5,-83.0,32.1087591,34.8054325,0.123474047,3214.0
e4:b3:18:9f:c1:8a,-120,32.1087591,34.8054325,0.123474047,0.0
44:85:00:c5:6b:83,-120,32.1087591,34.8054325,0.123474047,0.0
44:85:00:c5:6b:7e,-120,32.1087591,34.8054325,0.123474047,0.0
44:85:00:c5:69:da,-120,32.1087591,34.8054325,0.123474047,0.0
e4:b3:18:9f:c1:53,-75.0,32.1087591,34.8054325,0.123474047,1483.0
44:85:00:c5:6a:e8,-78.0,32.1087591,34.8054325,0.123474047,2304.0
44:85:00:c5:6a:fc,-120,32.1087591,34.8054325,0.123474047,0.0
44:85:00:c5:6a:de,-120,32.1087591,34.8054325,0.123474047,0.0
44:85:00:c5:6b:74,-120,32.1087591,34.8054325,0.123474047,0.0
e4:b3:18:9f:c0:d6,-79.0,32.10875,34.8054487,0.112050995,1202.0
e4:b3:18:9f:bf:91,-80.0,32.10875,34.8054487,0.112050995,4053.0
e4:b3:18:9f:bf:f5,-120,32.10875,34.8054487,0.112050995,0.0
44:85:00:c5:6b:10,-73.0,32.10875,34.8054487,0.112050995,1081.0
44:85:00:c5:6b:6f,-63.0,32.10875,34.8054487,0.112050995,630.0
e4:b3:18:9f:bf:a5,-83.0,32.10875,34.8054487,0.112050995,3315.0
e4:b3:18:9f:c1:8a,-83.0,32.10875,34.8054487,0.112050995,3440.0
44:85:00:c5:6b:83,-120,32.10875,34.8054487,0.112050995,0.0
44:85:00:c5:6b:7e,-82.0,32.10875,34.8054487,0.112050995,1560.0
44:85:00:c5:69:da,-120,32.10875,34.8054487,0.112050995,0.0
e4:b3:18:9f:c1:53,-80.0,32.10875,34.8054487,0.112050995,1238.0
44:85:00:c5:6a:e8,-85.0,32.10875,34.8054487,0.112050995,2582.0
44:85:00:c5:6a:fc,-120,32.10875,34.8054487,0.112050995,0.0
44:85:00:c5:6a:de,-120,32.10875,34.8054487,0.112050995,0.0
44:85:00:c5:6b:74,-120,32.10875,34.8054487,0.112050995,0.0
e4:b3:18:9f:c0:d6,-80.0,32.1087458,34.8054591,0.104787841,1208.0
e4:b3:18:9f:bf:91,-80.0,32.1087458,34.8054591,0.104787841,4180.0
e4:b3:18:9f:bf:f5,-120,32.1087458,34.8054591,0.104787841,0.0
44:85:00:c5:6b:10,-78.0,32.1087458,34.8054591,0.104787841,1197.0
44:85:00:c5:6b:6f,-58.0,32.1087458,34.8054591,0.104787841,581.0
e4:b3:18:9f:bf:a5,-120,32.1087458,34.8054591,0.104787841,0.0
e4:b3:18:9f:c1:8a,-83.0,32.1087458,34.8054591,0.104787841,2681.0
44:85:00:c5:6b:83,-120,32.1087458,34.8054591,0.104787841,0.0
44:85:00:c5:6b:7e,-84.0,32.1087458,34.8054591,0.104787841,1282.0
44:85:00:c5:69:da,-120,32.1087458,34.8054591,0.104787841,0.0
e4:b3:18:9f:c1:53,-69.0,32.1087458,34.8054591,0.104787841,1254.0
44:85:00:c5:6a:e8,-84.0,32.1087458,34.8054591,0.104787841,2257.0
44:85:00:c5:6a:fc,-120,32.1087458,34.8054591,0.104787841,0.0
44:85:00:c5:6a:de,-120,32.1087458,34.8054591,0.104787841,0.0
44:85:00:c5:6b:74,-120,32.1087458,34.8054591,0.104787841,0.0
e4:b3:18:9f:c0:d6,-120,32.10874,34.805468,0.103475846,0.0
e4:b3:18:9f:bf:91,-120,32.10874,34.805468,0.103475846,0.0
e4:b3:18:9f:bf:f5,-120,32.10874,34.805468,0.103475846,0.0
44:85:00:c5:6b:10,-120,32.10874,34.805468,0.103475846,0.0
44:85:00:c5:6b:6f,-120,32.10874,34.805468,0.103475846,0.0
e4:b3:18:9f:bf:a5,-120,32.10874,34.805468,0.103475846,0.0
e4:b3:18:9f:c1:8a,-120,32.10874,34.805468,0.103475846,0.0
44:85:00:c5:6b:83,-120,32.10874,34.805468,0.103475846,0.0
44:85:00:c5:6b:7e,-120,32.10874,34.805468,0.103475846,0.0
44:85:00:c5:69:da,-120,32.10874,34.805468,0.103475846,0.0
e4:b3:18:9f:c1:53,-120,32.10874,34.805468,0.103475846,0.0
44:85:00:c5:6a:e8,-120,32.10874,34.805468,0.103475846,0.0
44:85:00:c5:6a:fc,-120,32.10874,34.805468,0.103475846,0.0
44:85:00:c5:6a:de,-120,32.10874,34.805468,0.103475846,0.0
44:85:00:c5:6b:74,-120,32.10874,34.805468,0.103475846,0.0
e4:b3:18:9f:c0:d6,-82.0,32.1087367,34.8054754,0.104009718,1367.0
e4:b3:18:9f:bf:91,-79.0,32.1087367,34.8054754,0.104009718,4298.0
e4:b3:18:9f:bf:f5,-120,32.1087367,34.8054754,0.104009718,0.0
44:85:00:c5:6b:10,-78.0,32.1087367,34.8054754,0.104009718,1210.0
44:85:00:c5:6b:6f,-50.0,32.1087367,34.8054754,0.104009718,682.0
e4:b3:18:9f:bf:a5,-84.0,32.1087367,34.8054754,0.104009718,3547.0
e4:b3:18:9f:c1:8a,-120,32.1087367,34.8054754,0.104009718,0.0
44:85:00:c5:6b:83,-120,32.1087367,34.8054754,0.104009718,0.0
44:85:00:c5:6b:7e,-120,32.1087367,34.8054754,0.104009718,0.0
44:85:00:c5:69:da,-120,32.1087367,34.8054754,0.104009718,0.0
e4:b3:18:9f:c1:53,-76.0,32.1087367,34.8054754,0.104009718,1179.0
44:85:00:c5:6a:e8,-120,32.1087367,34.8054754,0.104009718,0.0
44:85:00:c5:6a:fc,-120,32.1087367,34.8054754,0.104009718,0.0
44:85:00:c5:6a:de,-120,32.1087367,34.8054754,0.104009718,0.0
44:85:00:c5:6b:74,-120,32.1087367,34.8054754,0.104009718,0.0
e4:b3:18:9f:c0:d6,-120,32.1087367,34.8054754,0.104009718,0.0
e4:b3:18:9f:bf:91,-120,32.1087367,34.8054754,0.104009718,0.0
e4:b3:18:9f:bf:f5,-120,32.1087367,34.8054754,0.104009718,0.0
44:85:00:c5:6b:10,-80.0,32.1087367,34.8054754,0.104009718,1231.0
44:85:00:c5:6b:6f,-50.0,32.1087367,34.8054754,0.104009718,517.0
e4:b3:18:9f:bf:a5,-85.0,32.1087367,34.8054754,0.104009718,3460.0
e4:b3:18:9f:c1:8a,-120,32.1087367,34.8054754,0.104009718,0.0
